textId,word,kana,pos,desc,group,lesson
i_494883f268eb,数～,すう～,其他,数～,1,225
i_fce4a83efbac,婚約する,こんやくする,动3,定婚，婚约,1,225
i_4f79a2ac976f,すすめる,すすめる,动2,劝，劝告，推荐,1,225
i_d1eb3480abf8,一口,ひとくち,名,一口，一点,1,225
i_d1f037a7df09,ウール,ウール,名,羊毛，毛织品,1,225
i_ea4beadccf24,手触り,てざわり,名,手感，手摸时的感觉,1,225
i_b06116d3605a,ストラップ,ストラップ,名,手机佩带，吊带，皮带，布带,1,225
i_39a1159c064f,イギリス,イギリス,专,英国,1,225
i_943d00d10b64,ひげ,ひげ,名,胡子,1,225
i_1cf1ec130862,生やす,はやす,形2,留，使……生长,1,225
i_022dacaf99e0,カップ,カップ,名,杯子，茶杯，咖啡杯,1,225
i_755ffa11d503,乱れる,みだれる,动2,乱，不平静,1,225
i_dce8fb0ee786,年末,ねんまつ,名,年底，年末,1,225
i_9a00e80dcf09,公式,こうしき,名,（数学）公式，正式,1,225
i_88c7cf0a3965,無論,むろん,副,当然，不用说,1,225
i_5974c443a906,ひざ,ひざ,名,膝盖，膝关节,1,225
i_4a0ad21de5a8,中小企業,ちゅうしょうきぎょう,名,中小企业,1,225
i_5570e330de78,有能,ゆうのう,形2,有能干，能干，有才干,1,225
i_58fbd26efd9a,警告する,けいこくする,动3,警告,1,225
i_402e4dd99b99,腸,ちょう,名,肠,1,225
i_7a61fb64a82a,肝臓,かんぞう,名,肝脏,1,225
i_9186d08d5622,数日,すうじつ,名,几天,1,225
i_3181a90d8c9f,お世話様でした,おせわさまでした,熟语,麻烦您了，承蒙帮助,1,225
i_f290cd57b784,方々,かたがた,名,各位，诸位,1,225
i_0cd6b30d8bc3,編集部,へんしゅうぶ,名,编辑部,1,225
i_bea12983f29b,富士カメラ,ふじカメラ,专,富士相机,1,225
i_f9aff674b7be,送り迎え,おくりむかえ,名,迎送，接送,1,225
i_fd741642e005,手配,てはい,名,筹备，安排，布置,1,225
i_8ca9004b0e81,欠勤,けっきん,名,缺勤,1,225
i_20f90467b71c,やる気,やるき,名,干劲儿,1,225
i_770308ad8cca,展示会,てんじかい,名,展示会，展览会,1,225
i_607f7bcf347f,ゲーム,ゲーム,名,游戏,1,225
i_111640c64e20,トレーニングする,トレーニングする,动3,练习，训练，锻炼,1,225
i_a08ef509e9ee,乾燥機,かんそうき,名,干燥机,1,225
i_c97215239a36,洗剤,せんざい,名,洗涤剂,1,225
i_fa13c48957a8,緩和,かんわ,名,缓和,1,225
i_9d72bb6a5bf2,ベトナム語,ベトナムご,名,越南语,1,225
i_e114497ce985,近世,きんせい,名,近代,1,225
i_253374db7585,～機,～き,其他,～机,1,225
i_0dc91e831788,数える,かぞえる,动2,数，计算，列举,3,225
i_b370d55928fc,巻き寿司,まきずし,名,寿司卷,3,225
i_e9c9b70b1ee6,握り寿司,にぎりずし,名,手攥寿司,3,225
i_fb87c3457f4f,生魚,なまざかな,名,生鱼,3,225
i_530fea64862c,応じる,おうじる,动2,适应，接受，回答，答应,3,225
i_5bbcd5731dfb,創作料理,そうさくりょうり,名,新创料理,3,225
i_875ff2da7a33,のり,のり,名,紫菜，海藻,3,225
i_1bc4c736a3c9,のり巻き,のりまき,名,紫菜卷寿司,3,225
i_0b4d9a786331,外側,そとがわ,名,外面，外侧,3,225
i_f37edb746904,巻く,まく,动1,卷，卷起,3,225
i_14c4fdb6f128,裏巻き,うらまき,名,夹心卷，反过来卷，把紫菜卷在里面的寿司,3,225
i_cbf0a476f27b,アボカド,アボカド,名,鳄梨，鳄梨树，油梨,3,225
i_f75f71b4961c,カニカマ,カニカマ,名,仿蟹肉,3,225
i_76aca557bc05,サーモン,サーモン,名,三文鱼，鲑鱼，大马哈鱼,3,225
i_07499d727a5d,マグロ,マグロ,名,金枪鱼,3,225
i_2fb96a67297b,ソース,ソース,名,西洋辣酱油，沙司，调味汁,3,225
i_40fbe3f95f29,漬ける,つける,动2,腌，浸，泡，浸泡,3,225
i_21e839fe7971,フライ,フライ,名,油炸食品,3,225
i_3cfc8407348a,ねた,ねた,名,做寿司用的配料；新闻素材，（犯罪）证据,3,225
i_ab036db2e92a,生ハム,なまハム,名,生火腿,3,225
i_90eb8ff28c95,考案する,こうあんする,动3,设计，规划,3,225
i_d7ac6300ac32,こらす,こらす,动1,绞尽脑汁，凝，集中,3,225
i_dde807301933,従来,じゅうらい,名,以前，直到现在,3,225
i_ce35a39aab3a,アレンジする,アレンジする,动3,改制，整理，排列，准备，安排,3,225
i_d10410a49bed,たらこ,たらこ,名,鳕鱼子，咸鳕鱼子,3,225
i_2ca4b32a5158,スパゲッティ,スパゲッティ,名,意大利面条,3,225
i_7e70432aa815,納豆,なっとう,名,纳豆,3,225
i_5016d10fa8ac,即す,そくす,动1,适应，结合，符合,3,225
i_8f76549e8930,江戸前,えどまえ,名,江户式的，江户派，在东京湾钓的鱼,3,225
i_e167e6ff7810,ニュージーランド,ニュージーランド,专,新西兰,3,225
i_3fa0d28818c8,逆輸入する,ぎゃくゆにゅうする,动3,（出口以后）重又进口，再输入,3,225
i_de40d62142b8,SUSHI,すし,其他,寿司,3,225
i_4ce17db873f7,創意工夫,そういくふう,熟语,煞费苦心，设法搞创新,3,225
i_8a313bb3c796,～前,～まえ,其他,～式，～派，～特点,3,225
i_9cd8e3e47f5d,信念,しんねん,名,信念,3,225
i_1085887785c6,貫く,つらぬく,动1,穿过，贯彻,3,225
i_2291de3a4644,棒球,ピッチャー,名,投手,3,225
i_5c00a358a35c,最終回,さいしゅうかい,名,最后一局，最后一次,3,225
i_2b6510516531,途中,とちゅう,名,过程中，中途；途中,3,225
i_2c93ce5db5ab,すし飯,すしめし,名,（做寿司用的）甜酸饭,3,225
i_07d04f066f6e,ちらし寿司,ちらしずし,名,什锦寿司饭，散寿司饭,3,225
i_165db318b259,賃金,ちんぎん,名,薪水，工资，薪金，报酬,3,225
i_c85406f40ef0,岩,いわ,名,岩石,3,225
i_a86b6f169915,毛布,もうふ,名,毯子，毛毯,3,225
i_49a1609cabc9,現状,げんじょう,名,状况，现状,3,225
i_61a237a23934,楽観的,らっかんてき,形2,乐观的,3,225
i_6f7785fe7bf8,当初,とうしょ,名,当初,3,225
i_e89a3242aa5d,手料理,てりょうり,名,亲手做的菜,3,225
i_cb1953799e2c,四つ葉,よつば,名,四瓣儿叶子,3,225
i_8522b08f6e8c,クローバー,クローバー,名,紫苜蓿，三叶草,3,225
i_c3d90355e097,五つ葉,いつつば,名,五片叶子,3,225
i_12043dc56ff7,～通す,～とおす,其他,～彻底，～结束，～完,3,225
i_08bb3bf0b0a4,種,たね,名,种子,3,225
i_98c8fa292250,鉢,はち,名,盆，钵,3,225
i_6a9e1c85ac0e,乗客,じょうきゃく,名,乘客,3,225
i_482ab2f3e505,削除する,さくじょする,动3,删除,3,225
i_6f0fdd0fedfc,語学,ごがく,名,语言学,3,225
i_ae6acee8e59f,過去,かこ,名,过去,3,225
i_fbb840f2e664,例,れい,名,例，例子,3,225
i_3a8c917ae4b0,処分,しょぶん,名,处分，处理,3,225
i_1dded55d1843,縛る,しばる,动1,束缚,3,225
i_77032f080b9b,実情,じっじょう,名,实情,3,225
i_2a5ad518bd76,縮小する,しゅくしょうする,动3,缩小,3,225
i_17801a1753bf,立場,たちば,名,立场,3,225
i_25569743fc57,いいかげん,いいかげん,形2,马马虎虎，不正经；恰当,3,225
i_50e81a595a22,セキュリティ,セキュリティ,名,保安，防犯，安全,3,225
i_01e9747c70e4,月餅,げっペい,名,月饼,3,225
i_efedb60bd1be,鋭い,するどい,形1,尖锐，锋利,3,225
i_cd6de9d74795,都心,としん,名,城市中心,3,225
i_009ebf3d7098,カーブ,カーブ,名,转弯，弯曲，（棒球）曲线球,3,225
i_4c1fa72e5f27,スポーツクラブ,スポーツクラブ,名,体育俱乐部,3,225
i_9d4020522533,快適,かいてき,形2,舒服，舒适，愉快,3,225
i_bab8744aabca,音声,おんせい,名,音声，声音,3,225
i_2930d8469308,ペン,ペン,名,笔，钢笔，自来水笔,3,225
i_0d638b00fed6,認識する,にんしきする,动3,认识,3,225
i_2d5cd455dfea,前夜,ぜんや,名,前夜,1,226
i_f8df8f8aff78,イベントホール,イベントホール,名,（集会、活动）大厅，比赛大厅,1,226
i_1ab4ff21faaa,省エネ,しょうエネ,名,节能，节省能源,1,226
i_9a8dcaeaeec7,表彰する,ひょうしょうする,动3,表彰,1,226
i_995c8e575441,厨房,ちゅうぼう,名,厨房,1,226
i_9df376593181,力仕事,ちからしごと,名,体力活儿,1,226
i_12531bebc163,重役,じゅうやく,名,领导，懂事，监事；重要职位,1,226
i_d31bd1cbedea,段取り,だんどり,名,安排，顺序；打算，计划,1,226
i_00761b40e202,だって,だって,接,因为，可是，但是,1,226
i_fea167a4349f,じれったい,じれったい,形1,令人焦急，惹人着急,1,226
i_bd20cc856939,鈍い,にぶい,形1,迟钝；暗淡，沉闷,1,226
i_a5cf8b39252c,本部,ほんぶ,名,总部，本部,1,226
i_bd080db50a86,島,しま,名,岛，岛屿,1,226
i_bacafad38f05,島民,とうみん,名,岛上居民,1,226
i_168202793107,法,ほう,名,法律；方法,1,226
i_33629dfbf21f,平均点,へいきんてん,名,平均分，平均点,1,226
i_a4e6094fc26b,泣き虫,なきむし,名,爱哭的人,1,226
i_bd720935848d,専務,せんむ,名,专务董事，专职,1,226
i_ada5aae394fd,なぜ,なぜ,副,为什么，为何，何故,1,226
i_d3de65c2f566,配達,はいたつ,名,送，投递,1,226
i_dd2eff588935,光太郎,こうたろう,专,光太郎,1,226
i_6aed27273f2b,良一,りょういち,专,良一,1,226
i_22cfd7a1f7a2,鈍感,どんかん,形1,感觉迟钝,1,226
i_00e2b766bcb3,めったに,めったに,形1,很少，不常,1,226
i_00f620b7051c,～学部,～がくぶ,其他,～系，～学部,1,226
i_525f9e6ce64c,ずらりと,ずらりと,副,一大排，成排地,1,226
i_87963b1c13d3,武田,たけだ,专,武田,1,226
i_925ee409ac59,両替,りょうがえ,名,兑换，换钱,1,226
i_c45327426fe3,名簿,めいぼ,名,名薄，名册，名单,1,226
i_52b8c5a363c0,愛し合う,あいしあう,动1,互爱，相互爱慕,1,226
i_d0dfd68263e2,互いに,たがいに,副,交互，交替，相互,1,226
i_d65b2bf4cf19,明子,あきこ,专,明子,1,226
i_a772cbf47a15,デート,デート,名,异性间的约会；日期，年月日,1,226
i_0635046fa812,ずるい,ずるい,形1,狡猾，奸诈,1,226
i_424aebecb839,異常気象,いじょうきしょう,名,气候异常,3,226
i_7a3624dff4af,豪雨,ごうう,名,暴雨，大雨,3,226
i_d69455dbde58,干ばつ,かんばつ,名,干旱,3,226
i_53ca000005ec,ハリケーン,ハリケーン,名,飓风，台风,3,226
i_9da2294ad925,南極,なんきょく,专,南极,3,226
i_4beb3576cf07,島国,しまぐに,名,岛国,3,226
i_4527b092b217,大気,たいき,名,大气，空气,3,226
i_91877bba2946,温室効果ガス,おんしつこうかガス,名,温室效应气体,3,226
i_5b5949ae7fc6,一定,いってい,名,一定，规定；固定,3,226
i_0db38da4f023,暖かさ,あたたかさ,名,温暖程度,3,226
i_d3674e250180,及ぼす,およぼす,动1,影响到，波及，达到,3,226
i_f7090d9f9faf,二酸化炭素,にさんかたんそ,名,二氧化碳,3,226
i_41cdeff3d0f6,発電,はつでん,名,发电,3,226
i_49581068f72c,排出する,はいしゅつする,动3,排放，排出,3,226
i_ef2471b74f1e,砂漠,さばく,名,沙漠,3,226
i_1dab7ea763b9,森林破壊,しんりんはかい,名,森林破坏,3,226
i_c6af51419553,吸収する,きゅうしゅうする,动3,吸收,3,226
i_791905694373,吸収源,きゅうしゅうげん,名,吸收源,3,226
i_47570aab35c7,激減する,げきげんする,动3,骤减，剧减,3,226
i_3abe40358868,要因,よういん,名,重要原因，主要原因，主要因素,3,226
i_1f077c37a5fc,風力,ふうりょく,名,风力,3,226
i_8a39b6fd85c1,植林活動,しょくりんかつどう,名,植树活动,3,226
i_8e14de5fcf4f,講じる,こうじる,动2,采取，寻求，谋求；讲说，朗读,3,226
i_6dbe5ed4bfcd,ここ～,ここ～,其他,～近～，最近～,3,226
i_2727232ab1d4,対策を講じる,たいさくをこうじる,熟语,采取对策，寻求对策,3,226
i_54c66467a78a,プログラム,プログラム,名,程序；项目，计划，节目,3,226
i_0ee677fa27be,扇風機,せんぷうき,名,风扇，电风扇,3,226
i_9529ef38e817,神,かみ,名,神仙，上帝,3,226
i_9520c44cf0a4,新聞社,しんぶんしゃ,名,报社，报馆,3,226
i_19aef0558e83,社説,しゃせつ,名,社论,3,226
i_ab763d61abea,重み,おもみ,名,分量，重要性，重量,3,226
i_5a4799624c5e,人体,じんたい,名,人体,3,226
i_e61a1d1feece,着色料,ちゃくしょくりょう,名,着色剂，染色剂,3,226
i_ce9559d2f549,平凡,へいぼん,形2,平凡，普通，平常,3,226
i_a79056500f0b,確保する,かくほする,动3,确保,3,226
i_8afa05c7b86a,省エネルギー,しょうエネルギー,名,节省能源,3,226
i_195ccfb24a7c,エアコン,エアコン,名,空调,3,226
i_f07fb91d29ea,悪口,わるくち,名,坏话,3,226
i_9140f42ca6a4,エジソン,エジソン,专,爱迪生,3,226
i_7c3ec0dad919,支出,ししゅつ,名,支出,3,226
i_9cad93bc7c4e,昼寝,ひるね,名,午休，午睡，午觉,3,226
i_4e12af90d099,リズム,リズム,名,节奏，韵律,3,226
i_40b5069ee568,崩す,くずす,动1,打乱，拆散，搞乱,3,226
i_56fb3009dd72,自給,じきゅう,名,自给,3,226
i_131f8bf55e36,半減する,はんげんする,动3,减半,3,226
i_856688f0d2c5,スポンサー,スポンサー,名,资助者，赞助单位；出资做广告者,3,226
i_9c7bc1250769,要求,ようきゅう,名,要求，请求,3,226
i_31df675b2bdc,漁師,りょうし,名,渔夫，渔民,3,226
i_784ac8e4d531,望遠鏡,ぼうえんきょう,名,望远镜,3,226
i_c4af867dd9ba,過半数,かはんすう,名,超过半数，过半,3,226
i_86ea875362e4,器具,きぐ,名,器具，用具，器械,3,226
i_9581de32145e,体積,たいせき,名,体积,3,226
i_826b392c3da9,送料,そうりょう,名,运费，邮费,3,226
i_46e2bf8e7e21,湧く,わく,动1,涌现，产生；涌出，冒出,3,226
i_4f4c16591b8a,拍手,はくしゅ,名,鼓掌，拍手,3,226
i_a3f3d75fc9d3,かえって,かえって,副,反倒，反而,3,226
i_63f57946efe3,主催する,しゅさいする,动3,主办，举办,1,227
i_a8e95055c114,盛況,せいきょう,名,盛况,1,227
i_cd02fa96a25a,スーパーマーケット,スーパーマーケット,名,超市,1,227
i_7ba5e7f26463,キャー,キャー,叹,哎呀,1,227
i_56ee20732b8a,利益,りえき,名,利益,1,227
i_17917121cb66,随筆,ずいひつ,名,随笔,1,227
i_c150eaa1a89d,ケーキ屋,ケーキや,名,蛋糕店,1,227
i_76eeb9c7b1e7,停める,とめる,动2,停，停泊，停放,1,227
i_03c7bd18396b,凹む,へこむ,动1,凹陷，凹下，陷下；服输,1,227
i_ff88c7194f96,客間,きゃくま,名,客厅,1,227
i_4a94e1c5be00,缶詰,かんづめ,名,罐头,1,227
i_c4a04d47da70,ママ,ママ,名,妈妈,1,227
i_c775a55a7b35,ライター,ライター,名,打火机,1,227
i_3ddeabd8b039,国際社会,こくさいしゃかい,名,国际社会,1,227
i_771cb992c48d,バンド,バンド,名,乐队，乐团；腰带，皮带,1,227
i_a3e50735f775,漫才コンビ,まんざいコンビ,名,相声搭档,1,227
i_31bdb952f025,設立する,せつりつする,动3,设立,1,227
i_b40754393f71,励まし,はげまし,名,鼓励，勉励,1,227
i_846d02ff788c,妥協する,だきょうする,动3,妥协,1,227
i_028b2e80d1c1,当人,とうにん,名,本人，当事人,1,227
i_b58a41b417bc,なす,なす,动1,完成，形成，构成；做，为,1,227
i_bfe79e7cd4fa,勇気,ゆうき,名,勇气,1,227
i_45cf0e0a43be,事態,じたい,名,事情，事态，情况,1,227
i_adfe3b31291f,通常,つうじょう,名,一般情况，通常,1,227
i_7516371678b2,最悪,さいあく,形2,最坏，最糟，最差,1,227
i_4e96d4965730,想定する,そうていする,动3,想象到，设想，设定，预定，预期,1,227
i_ae8a8a159dcb,中年,ちゅうねん,名,中年,1,227
i_a5dfeb5df23d,スタンド,スタンド,名,台灯,1,227
i_4568fe134e9e,明かり,あかり,名,灯，光线,1,227
i_f17d67f268ad,おばけ,おばけ,名,鬼，妖怪,1,227
i_515d59a92ab7,文学,ぶんがく,名,文学,1,227
i_9b90fdab80f0,ぎっしり,ぎっしり,形2,满满的，紧紧的,1,227
i_57b28f5ea0ae,あらすじ,あらすじ,名,梗概，概要,1,227
i_aa2bfbba59d8,史実,しじつ,名,史实,1,227
i_9f25b1cffe13,構成,こうせい,名,构成，结构,1,227
i_9bd0fda91347,組み合わせ,くみあわせ,名,配合，搭配，组合,1,227
i_e4c4bcb7710d,SF小説,エスエフしょうせつ,名,科幻小说,1,227
i_bb7816f15e05,読者,どくしゃ,名,读者,1,227
i_78d1163e1cae,設定,せってい,名,设定,1,227
i_5002dd8926c8,巣,す,名,巢，巢穴,1,227
i_59ea0d2ffa96,資金,しきん,名,资金,1,227
i_28bb90437788,許可,きょか,名,许可，允许,1,227
i_065d30799013,納得,なっとく,名,接受，理解,1,227
i_1673e0b1e023,上達,じょうたつ,名,进步，长进,1,227
i_c7e5bea08eb2,復興,ふっこう,名,复兴，重建,1,227
i_34a5aa01b4bc,捕まえる,つかまえる,动2,捉住，逮住；抓住,1,227
i_b8399d8c548a,開花,かいか,名,开花,3,227
i_8ed4d8d1c7dc,もむ,もむ,动1,互相拥挤，乱作一团；推拿；揉搓,3,227
i_3f5bc93312a7,気象庁,きしょうちょう,名,气象局，气象厅,3,227
i_a7b6df869fc8,スーパーコンピュータ,スーパーコンピュータ,名,超级计算机,3,227
i_0025e7616fdf,更新する,こうしんする,动3,更新,3,227
i_3d0ee7c6eeff,万全,ばんぜん,名,万无一失，万全,3,227
i_14979b72a9c8,体制,たいせい,名,体制,3,227
i_16d101a7b587,臨む,のぞむ,动1,面临，面对,3,227
i_c5b4cf7d1263,式,しき,名,公式，式，算式,3,227
i_b22cd1c4a42d,当てはめる,あてはめる,动2,填，应用，适用,3,227
i_63bee33257eb,導き出す,みちびきだす,动1,导出，引出，推导,3,227
i_445e9497fe7f,寒波,かんぱ,名,寒流，寒潮,3,227
i_e87a0d29ce4b,相次ぐ,あいつぐ,动1,接连不断，相继，陆续,3,227
i_ec0fe49cfbbb,果たして,はたして,副,究竟，到底,3,227
i_281b48622841,無関心,むかんしん,形2,漠不关心,3,227
i_2cece40ef5c9,宣言,せんげん,名,宣布，宣言,3,227
i_9d1ce1f552b1,飛び交う,とびかう,动1,漫天飞舞，飞来飞去,3,227
i_cee963feac71,花見,はなみ,名,赏花，看花,3,227
i_5a8553741eb6,職場,しょくば,名,工作单位，工作岗位,3,227
i_6532361fb7d3,密着する,みっちゃくする,动3,密切，紧密,3,227
i_afc3f75a5c17,塩漬け,しおづけ,名,腌渍,3,227
i_99333e53471d,桜茶,さくらちゃ,名,樱花茶,3,227
i_2f4e51ce9b00,あんパン,あんパン,名,豆沙面包,3,227
i_ff8ee26d2ee7,桜餅,さくらもち,名,樱花糕，樱花饼,3,227
i_29dcf3b0caa1,木材,もくざい,名,木材,3,227
i_c9714b962ea9,木工,もっこう,名,木工,3,227
i_b612d01a4e17,用材,ようざい,名,木材，木料,3,227
i_65417896bf59,樹皮,じゅひ,名,树皮,3,227
i_36b57733f0eb,茶筒,ちゃづつ,名,茶筒，茶桶,3,227
i_603d6c2c5f8a,工芸品,こうげいひん,名,工艺品,3,227
i_a764f040db7a,玉淵潭公園,ぎょくえんたんこうえん,专,玉渊潭公园,3,227
i_f224f71f55e8,寄贈する,きぞうする,动3,赠送，增予,3,227
i_f4a49b41ab5f,ちなみに,ちなみに,接,补充一句，顺便，附带,3,227
i_39686e2c69e3,気をもむ,きをもむ,熟语,焦躁不安，牵肠挂肚,3,227
i_482d885e3fb6,～分,～ぶ,其他,～分，～成,3,227
i_0784d3eb6eae,～分咲き,～ぶざき,其他,花开～成,3,227
i_7ef0ae8afba3,児童,じどう,名,儿童,3,227
i_232a7b006b77,ICタグ,アイシータグ,名,IC识别卡，条形码，条码签,3,227
i_0e6abc7aadd0,寒暖,かんだん,名,冷暖,3,227
i_bb12f83ce207,差,さ,名,差，差别，差额,3,227
i_4d705a1a99bd,日本列島,にほんれっとう,名,日本列岛,3,227
i_31858882ea02,あれこれ,あれこれ,名,这个那个，种种,3,227
i_7ae2e2f5e66d,整える,ととのえる,动2,完善，完备,3,227
i_141885a38cff,出題例,しゅつだいれい,名,题例，例题,3,227
i_38d67f361c55,ショップ,ショップ,名,商店，小卖店,3,227
i_969a69f04fff,災難,さいなん,名,灾难,3,227
i_a2c811ad2105,勝負,しょうぶ,名,胜负,3,227
i_541aa1bc162d,勝敗,しょうはい,名,胜败,3,227
i_e14506c33581,五分五分,ごぶごぶ,名,五五分，各半,3,227
i_c8f087f110ae,引き分け,ひきわけ,名,平手，分开，平分,3,227
i_eafdfec62705,粒あん,つぶあん,名,红豆馅儿,3,227
i_6b0595cb370e,こしあん,こしあん,名,红豆沙，豆沙馅儿,3,227
i_8b03cb92b88e,滋賀県,しがけん,专,滋贺县,3,227
i_954591e20efa,霞ヶ浦,かすみがうら,专,霞浦,3,227
i_a8445935b3cc,茨城県,いばらきけん,专,茨城县,3,227
i_ad11ea077066,基準木,きじゅんぼく,名,基准树,3,227
i_1546a0286298,開花前線,かいかぜんせん,名,开花前锋,3,227
i_9f11f480a52b,桜前線北上中,さくらぜんせんほくじょうちゅう,熟语,樱花前锋正在北移,3,227
i_f5103d6e6caa,～分,～ぶん,其他,～份，～分量,3,227
i_e5e791d04c87,校舎,こうしゃ,名,校舍,3,227
i_270d0503fee4,来春,らいしゅん,名,明春，明年春天,3,227
i_d3f2b20d81f2,ヒット,ヒット,名,（棒球）安打,3,227
i_7751dd374f33,原動力,げんどうりょく,名,原动力,3,227
i_1738bcf9b502,鄧小平,とうしょうへい,专,邓小平,3,227
i_24d2cbace569,こう,こう,专,红,3,227
i_0d474d5f4e03,プロ,プロ,名,专业，职业,3,227
i_0a14dc0019ac,主席,しゅせき,名,主席,3,227
i_6072247f17a9,薄型,うすがた,名,薄型,3,227
i_452309bcf547,機種,きしゅ,名,机种,3,227
i_10bcbb79d4e0,海水浴,かいすいよく,名,海水浴,3,227
i_caa3352e8e57,アルコール,アルコール,名,酒精，乙醇；酒,3,227
i_32b74f18f0f8,中毒,ちゅうどく,名,中毒,3,227
i_9f5321ae84a3,欠点,けってん,名,缺点，弱点,3,227
i_21df4eba0a76,安定,あんてい,名,安定，稳定,3,227
i_cf68afdc5a24,いや,いや,叹,不；哎呀,1,228
i_c06bd61acd5f,用,よう,名,事情,1,228
i_df6849d9a93b,ついで,ついで,名,顺便，就便,1,228
i_c518f24fa3c2,台無し,だいなし,名,搞砸，弄坏，糟蹋,1,228
i_25ac5293fbd2,勇気づける,ゆうきづける,动2,鼓励，打气,1,228
i_697344d87c2a,～第一,～だいいち,其他,～第一，～最重要,1,228
i_493017b2e5e2,かわいがる,かわいがる,动1,喜爱，疼爱,1,228
i_40f9197102d0,焦がす,こがす,动1,炒煳，烧煳，烤焦,1,228
i_5f871dcc5576,作り直す,つくりなおす,动1,重做,1,228
i_bc673652e422,安易,あんい,形2,不经意的，不经心的；容易；安闲,1,228
i_46c06800780b,築く,きずく,动1,建立；积累,1,228
i_640a6ab51fbe,映画祭,えいがさい,名,电影节,1,228
i_953d1cfdb57e,マイク,マイク,名,麦克风，话筒,1,228
i_4ef814fb60e1,タワー,タワー,名,塔,1,228
i_d475accb7a51,展望台,てんぼうだい,名,瞭望台,1,228
i_c14110ac13d3,架け橋,かけはし,名,桥梁；吊桥，浮桥；梯子,1,228
i_df017526446f,かなう,かなう,动1,能实现，如愿以偿,1,228
i_bb697a490dda,寝込む,ねこむ,动1,卧床不起；熟睡,1,228
i_7c77c1341ffd,元気づける,げんきづける,动2,使振作，鼓劲，打气，使打起精神,1,228
i_16f9f33c5302,活気づける,かっきづける,动2,使充满活力,1,228
i_280dca48adda,地元,じもと,名,当地，本地,1,228
i_f47fba5efe12,活性化,かっせいか,名,振兴，激活；活性化,1,228
i_aedded9e6bd2,委員会,いいんかい,名,委员会,1,228
i_11d51f771ccc,失敗に終わる,しっぱいにおわる,熟语,以失败告终,1,228
i_820477662c82,～祭,～さい,其他,～节，～活动,1,228
i_1b47075bea49,くよくよ,くよくよ,副,担心，闷闷不乐,1,228
i_7e95b9ee46ab,お父様,おとうさま,名,父亲大人,1,228
i_6b3b2d72041a,気の毒,きのどく,形2,可怜，悲惨,1,228
i_098a6709c48c,診る,みる,动2,诊断,1,228
i_33af4e8b48ea,日比谷公園,ひびやこうえん,专,日比谷公园,1,228
i_3a9f37ca6281,スポーツウェア,スポーツウェア,名,运动服,1,228
i_dcf4b88ed84a,抗生物質,こうせいぶっしつ,名,抗生素,1,228
i_85cde7b041b3,せき止め,せきどめ,名,止咳药，止咳剂,1,228
i_91258a474e79,かゆい,かゆい,形1,痒,1,228
i_921d3b78c05a,痛み止め,いたみどめ,名,止痛药,1,228
i_d4f3b797d95c,お気の毒に,おきのどくに,熟语,真可怜,1,228
i_efe484186cf7,足を伸ばす,あしをのばす,熟语,去，到，前往,1,228
i_eb129378e2a1,チェコ共和国,チェコきょうわこく,专,捷克共和国,3,228
i_9dd3a2127c42,親善大使,しんぜんたいし,名,友好大使，亲善大使,3,228
i_3a700a4d8158,二足歩行ロボット,にそくほこうロボット,名,双足行走机器人,3,228
i_5bc44015204a,ASIMO,アシモ,专,ASIMO,3,228
i_9085e22278a0,晩餐会,ばんさんかい,名,晚餐,3,228
i_12ef270c630a,チェコ語,チェコご,名,捷克语,3,228
i_784051eb460e,喝采,かっさい,名,喝彩,3,228
i_df5ac5ed263b,反する,はんする,动3,相反；违反,3,228
i_ff7fde6f4ec1,産業,さんぎょう,名,产业,3,228
i_b002c74ba8ff,制御する,せいぎょする,动3,控制，操纵，驾驭,3,228
i_3b2afd6fb182,腕,うで,名,手臂，胳膊,3,228
i_cd82af23bfcf,救助,きゅうじょ,名,救助,3,228
i_ba7e058b3049,IRS蒼竜,アイアールエスそうりゅう,专,IRS苍龙,3,228
i_23cd4bb6ee55,潜る,もぐる,动1,潜入，钻过，钻入,3,228
i_ed1810dca81c,生存者,せいぞんしゃ,名,生存者，生还者,3,228
i_6de512b1b8c4,蛇,へび,名,蛇,3,228
i_60f46e0c2eb1,細長い,ほそながい,形1,细长,3,228
i_2d66753290de,あるいは,あるいは,接,或者，或,3,228
i_9740636f4caf,奴隷,どれい,名,奴隶,3,228
i_6e332683b3cc,老人,ろうじん,名,老人,3,228
i_23e996a55fb2,分野,ぶんや,名,方面，领域,3,228
i_33b18330728d,長寿国,ちょうじゅこく,名,长寿国,3,228
i_d1109836ad45,話し相手,はなしあいて,名,说话对象，谈话对象，交谈对象,3,228
i_045ebade3ae4,万一,まんいち,副,万一,3,228
i_6fa99d6a460c,主人,しゅじん,名,主人,3,228
i_53d75b85f993,助け,たすけ,名,帮助,3,228
i_e3c114cb7d30,カレル・チャペック,カレル・チャペック,专,卡雷尔·恰佩克,3,228
i_636c0ffe6410,菊,きく,名,菊花,3,228
i_6136ffd5ecdf,R.U.R,エル・ウー・エル,专,R.U.R,3,228
i_b37a70340347,反乱,はんらん,名,叛乱，反叛,3,228
i_9f8ea5a1e514,滅ぼす,ほろぼす,动1,毁灭，使灭亡,3,228
i_83880d4aaebd,友,とも,名,朋友,3,228
i_8be2214442d9,生みの親,うみのおや,名,创造者，创始人；亲生父母,3,228
