idx,word,kana,pos,desc,group,lesson
1493,おかしい,おかしい,形1,奇怪，可笑，不正常,1,134
1494,酷い,ひどい,形1,严重，厉害,1,134
1495,もったいない,もったいない,形1,可惜，浪费，过分,1,134
1496,優秀,ゆうしゅう,形2,优秀，优异,1,134
1497,最高,さいこう,形2,最好，最高,1,134
1498,しっかり,しっかり,副,充分，充足,1,134
1499,非常に,ひじょうに,副,非常,1,134
1500,こんなに,こんなに,副,这么，这样地,1,134
1501,一生懸命,いっしょうけんめい,副,拼命地，努力地,1,134
1502,うわあ,うわあ,叹,哇,1,134
1503,このまま,このまま,熟语,就这样，照这样，如此,1,134
1504,いただきます,いただきます,熟语,我吃了，（我）开始吃了,1,134
1505,遠慮なく,えんりょなく,熟语,不客气,1,134
1506,マラソン大会,マラソンたいかい,名,马拉松大会,1,135
1507,ホームパーティー,ホームパーティー,名,家庭聚会,1,135
1508,ゴーカート,ゴーカート,名,游戏汽车，玩具汽车,1,135
1509,テレビゲーム,テレビゲーム,名,电子游戏,1,135
1510,中止,ちゅうし,名,中止，中顿,1,135
1511,表現,ひょうげん,名,表达，表现,1,135
1512,反対,はんたい,名,反对,1,135
1513,営業,えいぎょう,名,营业,1,135
1514,在庫,ざいこ,名,库存，存货,1,135
1515,大人,おとな,名,大人，成人,1,135
1516,おじ,おじ,名,叔叔，伯伯，舅舅,1,135
1517,小学生,しょうがくせい,名,小学生,1,135
1518,宇宙飛行士,うちゅうひこうし,名,宇航员,1,135
1519,カタログ,カタログ,名,目录,1,135
1520,宝くじ,たからくじ,名,彩票,1,135
1521,成績,せいせき,名,成绩,1,135
1522,計算,けいさん,名,计算,1,135
1523,消しゴム,けしゴム,名,橡皮,1,135
1524,葉,は,名,叶子,1,135
1525,ビタミン剤,ビタミンざい,名,维生素片剂,1,135
1526,中古,ちゅうこ,名,二手货，旧货,1,135
1527,機会,きかい,名,机会,1,135
1528,休日,きゅうじつ,名,休息日，假日,1,135
1529,今回,こんかい,名,这次，这回,1,135
1530,今月,こんげつ,名,这个月,1,135
1531,最終点検,さいしゅうてんけん,名,最终检查,1,135
1532,効きます,ききます,动1,【自】有效，起作用,1,135
1533,祝います,いわいます,动1,【他】祝贺,1,135
1534,当たります,あたります,动1,【自】中（彩），抽中,1,135
1535,空きます,あきます,动1,【自】空，有空,1,135
1536,腐ります,くさります,动1,【自】腐烂，腐败,1,135
1537,見つけます,みつけます,动2,【他】找到，发现，看见,1,135
1538,晴れます,はれます,动2,【自】晴朗，天晴,1,135
1539,訪ねます,たずねます,动2,【他】访问，拜访,1,135
1540,滞在します,たいざいします,动3,停留，滞留,1,135
1541,休憩します,きゅうけいします,动3,休息,1,135
1542,参加します,さんかします,动3,参加,1,135
1543,乾杯します,かんぱいします,动3,干杯,1,135
1544,へん,へん,形2,不恰当，奇怪，反常,1,135
1545,完全,かんぜん,形2,充分，完全,1,135
1546,必要,ひつよう,形2,必要，必须,1,135
1547,段々,だんだん,副,渐渐地，逐渐地,1,135
1548,もし,もし,副,如果，假如,1,135
1549,最初,さいしょ,名,开始的时候，最初,1,136
1550,出身,しゅっしん,名,出生地,1,136
1551,工場,こうじょう,名,工厂,1,136
1552,煙突,えんとつ,名,烟筒,1,136
1553,フライパン,フライパン,名,平底锅,1,136
1554,卵焼き,たまごやき,名,煎鸡蛋,1,136
1555,グラウンド,グラウンド,名,操场，运动场,1,136
1556,屋上,おくじょう,名,屋顶上，屋顶,1,136
1557,凧,たこ,名,风筝,1,136
1558,テープ,テープ,名,磁带，音像带,1,136
1559,読書,どくしょ,名,读书,1,136
1560,申請,しんせい,名,申请,1,136
1561,関西弁,かんさいべん,名,关西话，关西方言,1,136
1562,日常会話,にちじょうかいわ,名,日常会话,1,136
1563,日本文化,にほんぶんか,名,日本文化,1,136
1564,生産コスト,せいさんコスト,名,生产成本,1,136
1565,交通事故,こうつうじこ,名,交通事故,1,136
1566,ご主人,ごしゅじん,名,您丈夫，您先生,1,136
1567,量り売り,はかりうり,名,称斤卖，论重量卖,1,136
1568,笑い声,わらいごえ,名,笑声,1,136
1569,持ち歩きます,もちあるきます,动1,携带，拿着走,1,136
1570,繰り返します,くりかえします,动1,【自他】反复,1,136
1571,騒ぎます,さわぎます,动1,【自】吵嚷，吵闹,1,136
1572,間に合います,まにあいます,动1,【自】来得及，赶得上,1,136
1573,鳴きます,なきます,动1,【自】叫，鸣，啼,1,136
1574,眠ります,ねむります,动1,【自】睡觉,1,136
1575,鳴ります,なります,动1,【自】鸣响，响起,1,136
1576,喜びます,よろこびます,动1,【自他】喜悦，高兴,1,136
1577,役立ちます,やくだちます,动1,【自】有用，有益,1,136
1578,雇います,やといます,动1,【他】雇佣,1,136
1579,泣きます,なきます,动1,【自】哭，哭泣,1,136
1580,振ります,ふります,动1,【他】挥动，摆动,1,136
1581,見えます,みえます,动2,【自】看到，看得见,1,136
1582,聞こえます,きこえます,动2,【自】听到，听得见,1,136
1583,通じます,つうじます,动2,【自他】通过，相通,1,136
1584,揚げます,あげます,动2,【他】放(风筝)；扬起,1,136
1585,慣れます,なれます,动2,【自】习惯,1,136
1586,ぬれます,ぬれます,动2,【自】淋湿，打湿,1,136
1587,焼けます,やけます,动2,【自】着火，燃烧,1,136
1588,下げます,さげます,动2,【他】降低，下降,1,136
1589,失敗します,しっぱいします,动3,出岔子，失败,1,136
1590,苦労します,くろうします,动3,辛苦，辛劳,1,136
1591,びっくりします,びっくりします,动3,吃惊，吓一跳,1,136
1592,出席します,しゅっせきします,动3,出席,1,136
1593,悲しい,かなしい,形1,悲伤，悲哀,1,136
1594,ほんと,ほんと,形2,真的,1,136
1595,とにかく,とにかく,副,特别是，总之,1,136
1596,まだまだ,まだまだ,副,还，尚，仍,1,136
1597,ぺらぺら,ぺらぺら,副,流利地,1,136
1598,ワンワン,ワンワン,副,（狗）汪汪（叫）,1,136
1599,ザーザー,ザーザー,副,（雨）哗啦哗啦,1,136
1600,すやすや,すやすや,副,香甜地，安静地,1,136
1601,くねくね,くねくね,副,弯曲，弯弯曲曲,1,136
1602,メキシコ,メキシコ,专,墨西哥,1,136
1603,用事,ようじ,名,事情,1,137
1604,大会,たいかい,名,大会,1,137
1605,規模,きぼ,名,规模,1,137
1606,計画,けいかく,名,计划,1,137
1607,規則,きそく,名,规则,1,137
1608,費用,ひよう,名,费用,1,137
1609,塩,しお,名,盐，食盐,1,137
1610,メダル,メダル,名,纪念章，奖牌,1,137
1611,ソフト,ソフト,名,软件,1,137
1612,犯人,はんにん,名,犯人，罪犯,1,137
1613,川,かわ,名,河，河流,1,137
1614,鉄道,てつどう,名,火车，铁路，铁道,1,137
1615,全長,ぜんちょう,名,全长,1,137
1616,番号,ばんごう,名,号码，番号,1,137
1617,単位,たんい,名,计量单位,1,137
1618,小さじ,こさじ,名,小匙，小勺,1,137
1619,ボリューム,ボリューム,名,音量,1,137
1620,直通列車,ちょくつうれっしゃ,名,直达列车,1,137
1621,世界遺産,せかいいさん,名,世界遗产,1,137
1622,観光スポット,かんこうスポット,名,旅游点,1,137
1623,超えます,こえます,动2,【自】超过,1,137
1624,出場します,しゅつじょうします,动3,参加，出场,1,137
1625,釈放します,しゃくほうします,动3,释放,1,137
1626,つまみ食いします,つまみぐいします,动3,偷吃,1,137
1627,換算します,かんさんします,动3,换算,1,137
1628,復習します,ふくしゅうします,动3,复习,1,137
1629,成功します,せいこうします,动3,成功,1,137
1630,弱い,よわい,形1,弱，脆弱，柔弱,1,137
1631,厳しい,きびしい,形1,严厉，严格,1,137
1632,ぜいたく,ぜいたく,形2,奢望，奢侈，过分,1,137
1633,こっそり,こっそり,副,偷偷地，悄悄地,1,137
1634,さすが,さすが,副,不愧是，果然,1,137
1635,実際に,じっさいに,副,实地，实际上,1,137
1636,東大,とうだい,专,东大，东京大学,1,137
1637,八達嶺,はったつれい,专,八达岭,1,137
1638,北京北駅,ペキンきたえき,专,北京北站,1,137
1639,商品,しょうひん,名,商品,1,138
1640,ごみ箱,ごみばこ,名,垃圾箱,1,138
1641,コップ,コップ,名,杯子，杯,1,138
1642,ペットボトル,ペットボトル,名,塑料瓶,1,138
1643,エンジン,エンジン,名,发动机，引擎,1,138
1644,タイヤ,タイヤ,名,轮胎,1,138
1645,胡同,フートン,名,胡同,1,138
1646,路地,ろじ,名,小巷，弄堂,1,138
1647,油条,ヨウティアオ,名,油条,1,138
1648,日本食,にほんしょく,名,日本食品,1,138
1649,刺身,さしみ,名,生鲜鱼，贝片,1,138
1650,棚,たな,名,橱柜，搁板,1,138
1651,畳,たたみ,名,草席，草垫,1,138
1652,着物,きもの,名,和服，衣服,1,138
1653,具合,ぐあい,名,情况,1,138
1654,平仮名,ひらがな,名,平假名,1,138
1655,赤ちゃん,あかちゃん,名,婴儿，幼儿,1,138
1656,半分,はんぶん,名,一半,1,138
1657,最終,さいしゅう,名,最终,1,138
1658,試合,しあい,名,比赛，竞赛,1,138
1659,英字新聞,えいじしんぶん,名,英文报纸,1,138
1660,衛星放送,えいせいほうそう,名,卫星广播,1,138
1661,ストレス,ストレス,名,精神紧张状态,1,138
1662,伝統的,でんとうてき,名,传统的,1,138
1663,入り組みます,いりくみます,动1,【自】错综复杂,1,138
1664,減ります,へります,动1,【自】减少,1,138
1665,動かします,うごかします,动1,【他】开动，移动，摇动,1,138
1666,勝ちます,かちます,动1,【自】取胜，获胜,1,138
1667,通り抜けます,とおりぬけます,动2,【自】走得出去，穿过，通过,1,138
1668,感じます,かんじます,动2,【自他】感觉，觉得,1,138
1669,取り替えます,とりかえます,动2,【他】更换，交换,1,138
1670,徹夜します,てつやします,动3,熬通宵，彻夜,1,138
1671,火傷します,やけどします,动3,烫伤，烧伤,1,138
1672,なんだか,なんだか,副,总觉得，总有点,1,138
1673,上野動物園,うえのどうぶつえん,专,上野动物园,1,138
1674,この辺,このへん,熟语,这一带，这附近，这儿,1,138
1675,急いで,いそいで,熟语,急急忙忙地，匆忙地,1,138
1676,村,むら,名,村子，村庄,1,139
1677,稲,いね,名,稻子,1,139
1678,霧,きり,名,雾,1,139
1679,門,もん,名,城门，门，大门,1,139
1680,舞台,ぶたい,名,舞台,1,139
1681,屋根,やね,名,屋顶，房顶,1,139
1682,瑠璃瓦,るりがわら,名,琉璃瓦,1,139
1683,黄色,きいろ,名,黄色，黄颜色,1,139
1684,空,そら,名,天空,1,139
1685,バック,バック,名,背景,1,139
1686,貸し切り,かしきり,名,包租,1,139
1687,一般,いっぱん,名,一般,1,139
1688,祖母,そぼ,名,祖母，外婆,1,139
1689,音楽会,おんがくかい,名,音乐会,1,139
1690,ジャズ,ジャズ,名,爵士乐,1,139
1691,野外コンサート,やがいコンサート,名,露天音乐会,1,139
1692,円高,えんだか,名,日元升值,1,139
1693,輸出,ゆしゅつ,名,出口，输出,1,139
1694,影響,えいきょう,名,影响,1,139
1695,資源,しげん,名,资源,1,139
1696,気温,きおん,名,气温,1,139
1697,沖,おき,名,海上，湖心,1,139
1698,海外,かいがい,名,海外,1,139
1699,クジラ,クジラ,名,鲸,1,139
1700,サメ,サメ,名,鲨鱼,1,139
1701,UFO,ユーフォー,名,不明飞行物,1,139
1702,昔,むかし,名,以前,1,139
1703,別名,べつめい,名,别名,1,139
1704,方,ほう,名,方，方面,1,139
1705,道路工事,どうろこうじ,名,道路施工,1,139
1706,通勤ラッシュ,つうきんラッシュ,名,上下班高峰,1,139
1707,通行禁止,つうこうきんし,名,禁止通行,1,139
1708,遠く,とおく,名,远处，远方,1,139
1709,見渡します,みわたします,动1,【他】眺望，远眺,1,139
1710,続きます,つづきます,动1,【自】继续，持续,1,139
1711,なくなります,なくなります,动1,【自】完，丢失,1,139
1712,育ちます,そだちます,动1,【自】生长，成长,1,139
1713,増えます,ふえます,动2,【自】增加，增多,1,139
1714,連れます,つれます,动2,【自他】带，领,1,139
1715,欠席します,けっせきします,动3,缺席,1,139
1716,輸入します,ゆにゅうします,动3,进口，输入,1,139
1717,せっかく,せっかく,副,好（不）容易，特意,1,139
1718,絶対,ぜったい,副,绝对，一定,1,139
1719,そうそう,そうそう,叹,是的是的,1,139
1720,紫禁城,しきんじょう,专,紫禁城,1,139
1721,モノレール,モノレール,名,单轨铁路，单轨电车,1,140
1722,オイル,オイル,名,油，润滑油,1,140
1723,ダンス,ダンス,名,跳舞，舞,1,140
1724,時代,じだい,名,时代,1,140
1725,役者,やくしゃ,名,演员,1,140
1726,娘,むすめ,名,女儿,1,140
1727,子犬,こいぬ,名,小狗,1,140
1728,劇場,げきじょう,名,剧场，剧院,1,140
1729,試写会,ししゃかい,名,试映会，预映会,1,140
1730,耳,みみ,名,耳朵,1,140
1731,奥,おく,名,里头，内部；深处,1,140
1732,機嫌,きげん,名,情绪，心情,1,140
1733,先日,せんじつ,名,前几天，前些天,1,140
1734,コピー機,コピーき,名,复印机,1,140
1735,券,けん,名,券，票,1,140
1736,最終便,さいしゅうびん,名,最晚航班,1,140
1737,入場券,にゅうじょうけん,名,入场卷，门票,1,140
1738,招待券,しょうたいけん,名,招待券，请帖,1,140
1739,回数券,かいすうけん,名,回数券,1,140
1740,向かいます,むかいます,动1,【自】往～去,1,140
1741,揃えます,そろえます,动2,【他】备齐，凑齐；使一致,1,140
1742,漏れます,もれます,动2,【自】漏，泄漏,1,140
1743,纏めます,まとめます,动2,【他】汇集；总结，整理,1,140
1744,開通します,かいつうします,动3,开通,1,140
1745,改築します,かいちくします,动3,改建,1,140
